"","MayorID","FullName","LastName","FirstName","GenderMale","GenderFemale","RaceWhite","RaceBlack","RaceHispanic","RaceOther","PartyRepublican","PartyDemocrat","PartyNonPartisan","PartyOther","Ideology","IdeologySD","LastElectionDate","PercentVote","YearsCurrentPosition","CityManager","CouncilManager","MayorCouncil","Title","CityID","CityName","CityNameFull","CensusID","CensusID2","State","StateAB","Region","Division","StateFIPS","Population","Latitude","Longitude","CityAge","CityMale","CityFemale","CityWhite","CityBlack","CityHispanic","CityOwner","CityRenter","GovWebsite","FacebookPageName","FacebookPageID","FacebookLink","TwitterHandle","TwitterLink"
"832","832","Jim Bowlin","Bowlin","Jim",1,0,1,0,0,0,NA,NA,NA,NA,-0.0102419,0.14667777,NA,NA,NA,NA,NA,NA,"Mayor","832","Wildwood","City of Wildwood","1600000US2979820","2979820","Missouri","MO","2","4","29",35517,38.577,-90.6678,41.5,49.5,50.5,92.2,1.7,2.3,90.9,9.1,"https://www.cityofwildwood.com/","mayorbowlin","1670236583219147","mayorbowlin","mayorbowlin","https://twitter.com/MayorBowlin"
"833","833","Shelley Welsch","Welsch","Shelley",0,1,1,0,0,0,NA,NA,NA,NA,-0.5840492,0.12634593,NA,NA,NA,NA,NA,NA,"Mayor","833","University City","City of University City","1600000US2975220","2975220","Missouri","MO","2","4","29",35371,38.6657,-90.3315,37.4,46.6,53.4,50.8,41.1,2.8,55.2,44.8,"https://www.ucitymo.org/",NA,NA,NA,"mayorshelley","https://twitter.com/MayorShelley"
"834","834","Lyndell Brenton","Brenton","Lyndell",1,0,1,0,0,0,NA,NA,NA,NA,0.05546654,0.16136764,NA,NA,NA,NA,NA,NA,NA,"834","Liberty",NA,"1600000US2942032","2942032","Missouri","MO","2","4","29",29149,39.2393,-94.4189,36.4,48.7,51.3,91.4,3.6,4.1,73.1,26.9,"https://libertymissouri.gov/",NA,NA,NA,NA,NA
"835","835","Tim Pogue","Pogue","Tim",1,0,1,0,0,0,NA,NA,NA,NA,0.02927368,0.13293948,NA,NA,NA,NA,NA,NA,"Mayor","835","Ballwin","City of Ballwin","1600000US2903160","2903160","Missouri","MO","2","4","29",30404,38.595,-90.55,41.2,48.2,51.8,89.3,2.5,2.4,82.8,17.2,"www.ballwin.mo.us/",NA,NA,NA,"pogue63021","https://twitter.com/Pogue63021"
"836","836","Bill Cole","Cole","Bill",1,0,1,0,0,0,NA,NA,NA,NA,0.0743442,0.11108317,NA,NA,NA,NA,NA,NA,"Mayor","836","Billings","City of Billings","1600000US3006550","3006550","Montana","MT","4","8","30",104170,45.7895,-108.55,37.5,48.3,51.7,89.6,0.8,5.2,63.6,36.4,"https://ci.billings.mt.us/","mayorbillcole","153688658492361","https://www.facebook.com/mayorbillcole/?ref=br_rs",NA,NA
"837","837","John Engen","Engen","John",1,0,1,0,0,0,0,1,0,0,-0.2926286,0.11444135,NA,NA,NA,NA,NA,NA,"Mayor","837","Missoula","City of Missoula","1600000US3050200","3050200","Montana","MT","4","8","30",66788,46.8693,-114.01,30.9,49.9,50.1,92.1,0.5,2.9,48.2,51.8,"https://www.ci.missoula.mt.us/","EngenForMayor2017","380343085422071","https://www.facebook.com/EngenForMayor2017/?ref=br_rs","engenjohn","twitter.com/EngenJohn"
"838","838","Bob Kelly","Kelly","Bob",1,0,1,0,0,0,NA,NA,NA,NA,-0.0025564,0.12021569,NA,NA,NA,NA,NA,NA,"Mayor","838","Great Falls","City of Great Falls","1600000US3032800","3032800","Montana","MT","4","8","30",58505,47.5014,-111.3,39,48.9,51.1,88.5,1.1,3.4,63.2,36.8,"https://greatfallsmt.net/","Bob-Kelly-Mayor-321698611287842",NA,"https://www.facebook.com/Bob-Kelly-Mayor-321698611287842/?ref=br_rs",NA,NA
"839","839","Cynthya Andrus","Andrus","Cynthya",0,1,1,0,0,0,NA,NA,NA,NA,-0.0912843,0.14460699,NA,NA,NA,NA,NA,NA,"Mayor","839","Bozeman","City of Bozeman","1600000US3008950","3008950","Montana","MT","4","8","30",37280,45.6832,-111.054,27.2,52.6,47.4,93.6,0.5,2.9,43.5,56.5,"https://www.bozeman.net/",NA,NA,NA,"cyndyandrus","twitter.com/CyndyAndrus"
"840","840","Dave Palmer","Palmer","Dave",1,0,1,0,0,0,NA,NA,NA,NA,0.15585599,0.16134669,NA,NA,NA,NA,NA,NA,NA,"840","Butte-Silver Bow",NA,"1600000US3011397","3011397","Montana","MT","4","8","30",33525,45.896,-112.66,41.3,50.5,49.5,94.4,0.3,3.7,67.3,32.7,"co.silverbow.mt.us/","1.00E+14",NA,"https://www.facebook.com/profile.php?id=100009989593697&ref=br_rs",NA,NA
"841","841","Wilmot Collins","Collins","Wilmot",1,0,0,1,0,0,NA,NA,NA,NA,0.18978314,0.13719345,NA,NA,NA,NA,NA,NA,"Mayor","841","Helena","City of Helena","1600000US3035600","3035600","Montana","MT","4","8","30",28190,46.5955,-112.019,40.3,48,52,93.3,0.4,2.8,54.6,45.4,"www.helenamt.gov/","MayorWilmotCollins","244019182738693","https://www.facebook.com/MayorWilmotCollins/?ref=br_rs","collinswilmot","twitter.com/CollinsWilmot"
"842","842","Jean Stothert","Stothert","Jean",0,1,1,0,0,0,1,0,0,0,0.07573404,0.06025108,NA,NA,NA,NA,NA,NA,"Mayor","842","Omaha","City of Omaha","1600000US3137000","3137000","Nebraska","NE","2","4","31",408958,41.2647,-96.0419,33.5,49.2,50.8,73.1,13.7,13.1,58.3,41.7,"https://www.cityofomaha.org/","jean.stothert","139977976212918","https://www.facebook.com/jean.stothert/?ref=br_rs","jean_stothert","twitter.com/Jean_Stothert"
"843","843","Chris Beutler","Beutler","Chris",1,0,1,0,0,0,0,1,0,0,-0.0208114,0.07708529,NA,NA,NA,NA,NA,NA,"Mayor","843","Lincoln","City of Lincoln","1600000US3128000","3128000","Nebraska","NE","2","4","31",258379,40.809,-96.6804,31.8,50,50,86,3.8,6.3,58.6,41.4,"https://lincoln.ne.gov/","Chris-Beutler-99464471098",NA,"https://www.facebook.com/Chris-Beutler-99464471098/?ref=br_rs","chrisbeutler","twitter.com/ChrisBeutler"
"844","844","Rita Sanders","Sanders","Rita",0,1,0,0,0,1,1,0,0,0,0.21069685,0.13138093,NA,NA,NA,NA,NA,NA,"Mayor","844","Bellevue","City of Bellevue","1600000US3103950","3103950","Nebraska","NE","2","4","31",50137,41.1543,-95.9328,34.8,49.2,50.8,81.5,6,11.9,66.8,33.2,"www.bellevue.net/","rita.sanders.56",NA,"https://www.facebook.com/rita.sanders.56?ref=br_rs","bellevuemayor","twitter.com/bellevuemayor"
"845","845","Jeremy Jensen","Jensen","Jeremy",1,0,1,0,0,0,NA,NA,NA,NA,0.17949354,0.16014332,NA,NA,NA,NA,NA,NA,"Mayor","845","Grand Island","City of Grand Island","1600000US3119595","3119595","Nebraska","NE","2","4","31",48520,40.9222,-98.358,34.7,49.8,50.2,80,2.1,26.7,61,39,"www.grand-island.com/",NA,NA,NA,"gimayor","twitter.com/GImayor"
"846","846","Stanley Clouse","Clouse","Stanley",1,0,1,0,0,0,1,0,0,0,0.25660959,0.15882069,"11/9/2016",31,6,1,1,0,"Mayor","846","Kearney","City of Kearney","1600000US3125055","3125055","Nebraska","NE","2","4","31",30787,40.7004,-99.0837,29,48.9,51.1,92.3,1,7.3,56.6,43.4,"http://www.cityofkearney.org/",NA,NA,NA,NA,NA
"847","847","Carolyn Goodman","Goodman","Carolyn",0,1,1,0,0,0,0,0,0,1,-0.02991,0.05442463,"7/6/2015",60,7,1,1,0,"Mayor","847","Las Vegas","City of Las Vegas","1600000US3240000","3240000","Nevada","NV","4","8","32",583756,36.2277,-115.264,35.9,50.4,49.6,62.1,11.1,31.5,56.5,43.5,"https://www.lasvegasnevada.gov","CarolynGoodman4Mayor","126699557398217","https://www.facebook.com/CarolynGoodman4Mayor/?ref=br_rs","mayoroflasvegas","twitter.com/mayoroflasvegas"
"848","848","Debra March","March","Debra",0,1,1,0,0,0,0,1,0,0,0.16539453,0.07627769,"4/4/2017",NA,8,1,0,1,"Mayor","848","Henderson","City of Henderson","1600000US3231900","3231900","Nevada","NV","4","8","32",257729,36.0122,-115.037,39.6,49.2,50.8,76.9,5.1,14.9,65.8,34.2,"http://www.cityofhenderson.com/","MayorElectDebraMarch","1859543897598563","https://www.facebook.com/MayorElectDebraMarch/?ref=br_rs","debra_march","twitter.com/debra_march"
"849","849","Hillary Schieve","Schieve","Hillary",0,1,1,0,0,0,0,0,0,1,-0.0350887,0.07647836,NA,NA,NA,NA,NA,NA,"Mayor","849","Reno","City of Reno","1600000US3260600","3260600","Nevada","NV","4","8","32",225221,39.4745,-119.777,34.6,50.8,49.2,74.2,2.9,24.3,48,52,"https://www.reno.gov/","MayorHillarySchieve","321234688067832","https://www.facebook.com/MayorHillarySchieve/?ref=br_rs","mayorschieve","twitter.com/MayorSchieve"
"850","850","John Lee","Lee","John",1,0,1,0,0,0,0,1,0,0,0.13162012,0.10697713,NA,NA,NA,NA,NA,NA,"Mayor","850","North Las Vegas","City of North Las Vegas","1600000US3251800","3251800","Nevada","NV","4","8","32",216961,36.283,-115.089,30.6,49.8,50.2,47.4,19.9,38.8,62.4,37.6,"www.cityofnorthlasvegas.com/","MayorJohnLee1","929412863860469","https://www.facebook.com/MayorJohnLee1/?ref=br_rs",NA,NA
"851","851","N/A N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00257037,0.08392566,NA,NA,NA,NA,NA,NA,NA,"851","Paradise",NA,"1600000US3254600","3254600","Nevada","NV","4","8","32",223167,36.0807,-115.137,36,51.8,48.2,59.8,8.9,31.2,43.2,56.8,"https://www.townofparadise.com/",NA,NA,NA,NA,NA
"852","852","N/A N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0620374,0.09992839,NA,NA,NA,NA,NA,NA,NA,"852","Sunrise Manor",NA,"1600000US3271400","3271400","Nevada","NV","4","8","32",189372,36.1785,-115.049,31.6,49.8,50.2,48.9,12.6,48.5,55.9,44.1,NA,NA,NA,NA,NA,NA
"853","853","N/A N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16706083,0.09497676,NA,NA,NA,NA,NA,NA,NA,"853","Spring Valley",NA,"1600000US3268585","3268585","Nevada","NV","4","8","32",178395,36.0987,-115.262,37.2,49.8,50.2,57.9,9.8,20.6,51.3,48.7,NA,NA,NA,NA,NA,NA
"854","854","N/A N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"854","Enterprise",NA,"1600000US3223770","3223770","Nevada","NV","4","8","32",108481,36.0182,-115.215,32.5,50.5,49.5,56.3,8.1,17.3,61.5,38.5,NA,NA,NA,NA,NA,NA
"855","855","Geno Martini","Martini","Geno",1,0,1,0,0,0,1,0,0,0,0.1236412,0.11467892,NA,NA,NA,NA,NA,NA,"Mayor","855","Sparks","City of Sparks","1600000US3268400","3268400","Nevada","NV","4","8","32",90264,39.5694,-119.707,35.5,49.4,50.6,74.5,2.6,26.3,58.5,41.5,"cityofsparks.us/",NA,NA,NA,"mayormartini","twitter.com/MayorMartini"
"856","856","Bob Crowell","Crowell","Bob",1,0,1,0,0,0,NA,NA,NA,NA,0.01076002,0.13037355,NA,NA,NA,NA,NA,NA,"Mayor","856","Carson City","City of Carson City","1600000US3209700","3209700","Nevada","NV","4","8","32",55274,39.1534,-119.743,41.7,51.9,48.1,81.1,1.9,21.3,59.4,40.6,"carson.org/","MayorBobCrowell","1495409844049506","https://www.facebook.com/MayorBobCrowell/?ref=br_rs","mayorbobcrowell ‏","twitter.com/MayorBobCrowell ‏"
"857","857","N/A N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"857","Whitney",NA,"1600000US3283800","3283800","Nevada","NV","4","8","32",38585,36.1004,-115.038,33.3,49.7,50.3,54,10.7,36.2,55.3,44.7,NA,NA,NA,NA,NA,NA
"858","858","N/A N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"858","Pahrump",NA,"1600000US3253800","3253800","Nevada","NV","4","8","32",36441,36.2411,-116.019,49.7,50,50,86.1,2.1,12.9,74.2,25.8,"www.pahrumpnv.org/",NA,NA,NA,NA,NA
"859","859","Joyce Craig","Craig","Joyce",0,1,1,0,0,0,NA,NA,NA,NA,-0.0518274,0.10028698,NA,NA,NA,NA,NA,NA,"Mayor","859","Manchester","City of Manchester","1600000US3345140","3345140","New Hampshire","NH","1","1","33",109565,42.9847,-71.4439,36,49.6,50.4,86.1,4.1,8.1,47.3,52.7,"https://www.manchesternh.gov/","MayorJoyceCraig","265642143963972","https://www.facebook.com/MayorJoyceCraig/?ref=br_rs","mayorjoycecraig","twitter.com/MayorJoyceCraig"
"860","860","Jim Donchess","Donchess","Jim",1,0,1,0,0,0,NA,NA,NA,NA,-0.0456147,0.11236822,NA,NA,NA,NA,NA,NA,"Mayor","860","Nashua","City of Nashua","1600000US3350260","3350260","New Hampshire","NH","1","1","33",86494,42.7491,-71.4905,38.5,49.3,50.7,83.4,2.7,9.8,59,41,"https://www.nashuanh.gov/","MayorJimDonchess","168264209901620","https://www.facebook.com/MayorJimDonchess/?ref=br_rs","jimdonchess","twitter.com/JimDonchess"
"861","861","Jim Bouley","Bouley","Jim",1,0,1,0,0,0,NA,NA,NA,NA,-0.4559763,0.12273631,NA,NA,NA,NA,NA,NA,"Mayor","861","Concord","City of Concord","1600000US3314200","3314200","New Hampshire","NH","1","1","33",42695,43.2325,-71.5613,39.4,49.6,50.4,91.8,2.2,2.1,53.2,46.8,"www.concordnh.gov/",NA,NA,NA,"jpbmayor","twitter.com/jpbmayor"
"862","862","Joshua Bourdon","Bourdon","Joshua",1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Town Council Chairman","862","Derry","City of Derry","1600000US3317860","3317860","New Hampshire","NH","1","1","33",22015,42.8928,-71.2768,37.5,49.7,50.3,94.2,1,3.6,57.3,42.7,"https://www.derrynh.org/","joshuabourdoncouncil","1415684342008971","https://www.facebook.com/joshuabourdoncouncil/?ref=br_rs","joshuabourdonnh","twitter.com/JoshuaBourdonNH"
"863","863","Karen Weston","Weston","Karen",0,1,1,0,0,0,NA,NA,NA,NA,-0.1502609,0.16500719,NA,NA,NA,NA,NA,NA,"Mayor","863","Dover","City of Dover","1600000US3318820","3318820","New Hampshire","NH","1","1","33",29987,43.1865,-70.8836,36.7,49,51,90.6,1.7,2.2,52.9,47.1,"www.ci.dover.nh.us/",NA,NA,NA,NA,NA
"864","864","Caroline McCarley","McCarley","Caroline",0,1,1,0,0,0,NA,NA,NA,NA,-0.0532409,0.15477339,NA,NA,NA,NA,NA,NA,NA,"864","Rochester",NA,"1600000US3365140","3365140","New Hampshire","NH","1","1","33",29752,43.2985,-70.977,40.7,48.3,51.7,95.4,0.8,1.8,67.5,32.5,"https://www.rochesternh.net/","MayorMcCarley","292043094605494","https://www.facebook.com/MayorMcCarley/?ref=br_rs",NA,NA
"865","865","Frank Gilliam","Gilliam","Frank",1,0,0,1,0,0,NA,NA,NA,NA,-0.2504467,0.16081235,NA,NA,NA,NA,NA,NA,"Mayor","865","Atlantic City","City of Atlantic City","1600000US3402080","3402080","New Jersey","NJ","1","2","34",39558,39.3773,-74.4511,36.3,49,51,26.7,38.3,30.4,28.6,71.4,"https://cityofatlanticcity.org/","FrankMGilliamforMayor","1446829125361512","https://www.facebook.com/FrankMGilliamforMayor/?ref=br_rs",NA,NA
"866","866","James Davis","Davis","James",1,0,1,0,0,0,0,1,0,0,-0.3309268,0.14234627,NA,NA,NA,NA,NA,NA,"Mayor","866","Bayonne","City of Bayonne","1600000US3403580","3403580","New Jersey","NJ","1","2","34",63024,40.6624,-74.1102,38.4,47.8,52.2,69.2,8.9,25.8,38.8,61.2,"www.bayonnenj.org/",NA,NA,NA,NA,NA
"867","867","Raymond Kimble","Kimble","Raymond",1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mayor","867","Belleville","Township of Belleville",NA,NA,"New Jersey","NJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.belleville-nj.org/","KimbleKennedy-Hood-for-Mayor-and-Belleville-Council-2018-1517133671838766",NA,"https://www.facebook.com/KimbleKennedy-Hood-for-Mayor-and-Belleville-Council-2018-1517133671838766/?ref=br_rs",NA,NA
"868","868","Carmen Amato","Amato","Carmen",0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"868","Berkeley",NA,"1600000US3432415","3432415","New Jersey","NJ","1","2","34",12831,39.9642,-74.2778,73.5,40.2,59.8,97.8,0.7,2.4,91.6,8.4,"www.berkeleyheightstwpnj.gov/","Amato-Team-for-Berkeley-182073221846935",NA,"https://www.facebook.com/Amato-Team-for-Berkeley-182073221846935/?ref=br_rs","amatocarmen","twitter.com/AmatoCarmen"
"869","869","Michael Venezia","Venezia","Michael",1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mayor","869","Bloomfield","City of Bloomfield",NA,NA,"New Jersey","NJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"www.bloomfieldtwpnj.com/main/","VeneziaforBloomfield","111013512265758","https://www.facebook.com/VeneziaforBloomfield/?ref=br_rs","michaelvenezia","twitter.com/michaelvenezia"
"870","870","John Ducey","Ducey","John",1,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"870","Brick",NA,NA,NA,"New Jersey","NJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"www.bricktownship.net/",NA,NA,NA,NA,NA
"871","871","Daniel Hayes","Hayes","Daniel",1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mayor","871","Bridgewater","Township of Bridgewater",NA,NA,"New Jersey","NJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"www.bridgewaternj.gov/",NA,NA,NA,NA,NA
"872","872","Francisco Moran","Moran","Francisco",1,0,0,0,1,0,NA,NA,NA,NA,-0.4721394,0.15522369,NA,NA,NA,NA,NA,NA,"Mayor","872","Camden","City of Camden","1600000US3410000","3410000","New Jersey","NJ","1","2","34",77344,39.9368,-75.1066,28.5,48.6,51.4,17.6,48.1,47,39.2,60.8,"www.ci.camden.nj.us/","francisco.moran.921",NA,"https://www.facebook.com/francisco.moran.921?ref=br_rs",NA,NA
"873","873","Chuck Cahn","Cahn","Chuck",1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"873","Cherry Hill",NA,"1600000US3412385","3412385","New Jersey","NJ","1","2","34",14171,39.9389,-75.0118,41.1,47.5,52.5,74.2,7.7,7.2,70,30,"https://www.cherryhill-nj.com/",NA,NA,NA,NA,NA
"874","874","Dwayne Warren","Warren","Dwayne",1,0,0,1,0,0,NA,NA,NA,NA,-0.8195167,0.13368718,NA,NA,NA,NA,NA,NA,"Mayor","874","Orange Township","City of Orange Township","1600000US3419390","3419390","New Jersey","NJ","1","2","34",64270,40.7651,-74.2119,35,44.8,55.2,4.1,88.5,7.9,26.6,73.4,"www.ci.orange.nj.us/",NA,NA,NA,NA,NA
"875","875","James Anzaldi","Anzaldi","James",1,0,1,0,0,0,NA,NA,NA,NA,-0.1949085,0.13019884,NA,NA,NA,NA,NA,NA,"Mayor","875","Clifton","City of Clifton","1600000US3413690","3413690","New Jersey","NJ","1","2","34",84136,40.8621,-74.1604,38.4,48.2,51.8,69.6,4.9,31.9,59.9,40.1,"www.cliftonnj.org/",NA,NA,NA,NA,NA
"876","876","Paul Medany","Medany","Paul",1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"876","Deptford",NA,NA,NA,"New Jersey","NJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.deptford-nj.org/",NA,NA,NA,NA,NA
"877","877","Brad Cohen","Cohen","Brad",1,0,1,0,0,0,NA,NA,NA,NA,-0.6094238,0.15024428,NA,NA,NA,NA,NA,NA,NA,"877","East Brunswick",NA,"1600000US3451210","3451210","New Jersey","NJ","1","2","34",55181,40.4867,-74.4444,23.3,51.2,48.8,45.4,16,49.9,23.9,76.1,"https://www.eastbrunswick.org/","brad.cohen.1044",NA,"https://www.facebook.com/brad.cohen.1044?ref=br_rs",NA,NA
"878","878","Theodore Green","Green","Theodore",1,0,0,1,0,0,NA,NA,NA,NA,-0.8195167,0.13368718,NA,NA,NA,NA,NA,NA,"Mayor","878","East Orange","City of East Orange","1600000US3419390","3419390","New Jersey","NJ","1","2","34",64270,40.7651,-74.2119,35,44.8,55.2,4.1,88.5,7.9,26.6,73.4,"https://www.eastorange-nj.gov/",NA,NA,NA,NA,NA
"879","879","Thomas Lankey","Lankey","Thomas",1,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"879","Edison",NA,NA,NA,"New Jersey","NJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"www.edisonnj.org/","tom.lankey.7",NA,"https://www.facebook.com/tom.lankey.7?ref=br_rs",NA,NA
"880","880","James McCullough","McCullough","James",1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"880","Egg Harbor",NA,"1600000US3420350","3420350","New Jersey","NJ","1","2","34",4243,39.5637,-74.5959,36.4,49.2,50.8,63,17.9,26.3,59.3,40.7,"www.ehtgov.org/",NA,NA,NA,NA,NA
"881","881","J Christian Bollwage","Bollwage","J Christian",1,0,1,0,0,0,0,1,0,0,-0.4875165,0.14511544,NA,NA,NA,NA,NA,NA,"Mayor","881","Elizabeth","City of Elizabeth","1600000US3421000","3421000","New Jersey","NJ","1","2","34",124969,40.6663,-74.1935,33.2,49.6,50.4,54.6,21.1,59.5,26.7,73.3,"www.elizabethnj.org/",NA,NA,NA,NA,NA
"882","882","Randy Brown","Brown","Randy",1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"882","Evesham",NA,NA,NA,"New Jersey","NJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"www.evesham-nj.org/","mayorrandybrown","504642826399836","https://www.facebook.com/mayorrandybrown/?ref=br_rs","mayorrandybrown","twitter.com/MayorRandyBrown"
"883","883","Bert Steinmann","Steinmann","Bert",1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"883","Ewing",NA,NA,NA,"New Jersey","NJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ewingnj.org",NA,NA,NA,NA,NA
"884","884","John Cosgrove","Cosgrove","John",1,0,1,0,0,0,NA,NA,NA,NA,-0.2693115,0.14315238,NA,NA,NA,NA,NA,NA,NA,"884","Fair Lawn",NA,"1600000US3422470","3422470","New Jersey","NJ","1","2","34",32457,40.9358,-74.1175,43.1,48,52,84.4,1.7,10.2,78.9,21.1,"www.fairlawn.org/","john.cosgrove.184",NA,"https://www.facebook.com/john.cosgrove.184?ref=br_rs",NA,NA
"885","885","Mark Sokolich","Sokolich","Mark",1,0,1,0,0,0,NA,NA,NA,NA,-0.322359,0.14850965,NA,NA,NA,NA,NA,NA,"Mayor","885","Fort Lee","Borough of Fort Lee","1600000US3424420","3424420","New Jersey","NJ","1","2","34",35345,40.8506,-73.971,44.7,46.5,53.5,53.5,2.8,11,61.8,38.2,"www.fortleenj.org/",NA,NA,NA,NA,NA
"886","886","Phillip Kramer","Kramer","Phillip",1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"886","Franklin township",NA,"1600000US3424930","3424930","New Jersey","NJ","1","2","34",5045,41.109,-74.5886,41.3,48.4,51.6,92.2,2.2,7.8,71,29,"www.franklintwpnj.org/",NA,NA,NA,NA,NA
"887","887","Anthony Ammiano","Ammiano","Anthony",1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"887","Freehold",NA,"1600000US3425200","3425200","New Jersey","NJ","1","2","34",12052,40.2602,-74.2759,33.3,52.8,47.2,65.7,12.6,42.9,54.6,45.4,"www.twp.freehold.nj.us/","anthony.ammiano",NA,"https://www.facebook.com/anthony.ammiano?ref=br_rs",NA,NA
"888","888","Anthony Coppola","Coppola","Anthony",1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"888","Galloway",NA,NA,NA,"New Jersey","NJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"www.gtnj.org/","tony.coppola.12",NA,"https://www.facebook.com/tony.coppola.12?ref=br_rs",NA,NA
"889","889","Richard Rigoglioso","Rigoglioso","Richard",1,0,1,0,0,0,NA,NA,NA,NA,-0.3693548,0.16573189,NA,NA,NA,NA,NA,NA,"Mayor","889","Garfield","City of Garfield","1600000US3425770","3425770","New Jersey","NJ","1","2","34",30487,40.8798,-74.1083,35.5,47.7,52.3,76.7,6.5,32.2,38.4,61.6,"www.garfieldnj.org/","riggsforcouncil","310742452612870","https://www.facebook.com/riggsforcouncil/?ref=br_rs",NA,NA
"890","890","David Mayer","Mayer","David",1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"890","Gloucester",NA,"1600000US3426820","3426820","New Jersey","NJ","1","2","34",11456,39.8916,-75.1167,36.7,49.2,50.8,90.5,3.1,6.7,70,30,"www.co.gloucester.nj.us/",NA,NA,NA,NA,NA
"891","891","John Labrosse","Labrosse","John",1,0,1,0,0,0,1,0,0,0,-0.3149972,0.13023475,NA,NA,NA,NA,NA,NA,"Mayor","891","Hackensack","City of Hackensack","1600000US3428680","3428680","New Jersey","NJ","1","2","34",43010,40.8894,-74.0457,37.5,49.5,50.5,46.7,24.4,35.3,35.2,64.8,"www.hackensack.org/","john.p.labrosse",NA,"https://www.facebook.com/john.p.labrosse?ref=br_rs","mayorlabrosse","twitter.com/MayorLabrosse"
"892","892","Kelly Yaede","Yaede","Kelly",0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"892","Hamilton township",NA,"1600000US3429370","3429370","New Jersey","NJ","1","2","34",12784,40.225,-74.6505,44.1,48.3,51.7,92.8,1.7,3.8,95.5,4.5,"www.hamiltonnj.com/","MayorYaede","468757493208640","https://www.facebook.com/MayorYaede/?ref=br_rs","kellyyaede","twitter.com/KellyYaede"
"893","893","Gloria McCauley","McCauley","Gloria",0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"893","Hillsborough",NA,"1600000US3422890","3422890","New Jersey","NJ","1","2","34",919,40.6909,-74.6216,45.5,48.3,51.7,95.3,0.7,9.6,77.1,22.9,"www.hillsborough-nj.org/","gloria.mccauley.33",NA,"https://www.facebook.com/gloria.mccauley.33?ref=br_rs",NA,NA
